application,approval,uid,gender,bal,prod_list,item,seq_len,label,brand_id,prod_id,age,mobile_level,item_price
1,0,1747,2,35859,"24,29,69",27,3,1,494,19,45,4,247.77
0,0,411,1,54517,"26,26,34",57,3,1,826,75,28,2,699.16
1,0,72,2,54348,"38,71,96",93,3,1,203,93,26,2,878.87
0,0,406,2,29060,"89,79,72",29,3,1,636,42,36,1,657.37
0,1,169,1,30320,"11,100,84",82,3,1,371,68,51,1,977.52
0,0,1899,2,62477,"89,59,67",69,3,1,978,78,19,3,385.84
1,0,193,2,42474,"100,8,4",75,3,1,884,24,47,2,406.76
1,0,1674,2,69984,"79,75,2",31,3,1,808,50,25,3,328.27
1,1,1735,1,74254,"72,96,35",56,3,1,542,77,57,1,667.13
1,1,793,1,73258,"29,31,13",81,3,1,322,65,21,1,968.44
0,0,1275,2,20905,"58,84,100",92,3,1,106,16,29,4,615.38
1,1,705,2,88111,"14,26,30",7,3,1,320,16,45,2,116.17
1,1,1246,1,85160,"7,16,91",32,3,1,726,97,55,3,311.08
0,1,1656,2,60710,"35,19,32",32,3,1,665,76,57,2,313.32
1,0,44,2,54743,"85,57,17",66,3,1,334,62,34,3,661.48
1,1,1168,2,67899,"35,29,70",84,3,1,885,15,29,3,860.99
1,0,1755,2,74677,"51,10,96",12,3,1,447,0,39,2,436.67
0,1,606,1,40250,"87,63,90",94,3,1,647,72,44,1,635.54
0,0,1065,1,91741,"23,11,49",21,3,1,708,56,18,4,710.81
1,0,1939,1,65199,"36,30,17",91,3,1,484,24,49,1,12.98
0,1,723,1,49296,"69,45,25",16,3,1,546,10,33,2,59.06
0,0,1341,2,63818,"17,92,68",32,3,1,73,75,30,2,478.35
0,0,690,1,74470,"4,64,68",82,3,1,554,76,45,4,144.75
1,1,545,1,96008,"57,33,80",19,3,1,900,2,31,4,648.56
0,0,946,2,99862,"5,88,62",68,3,1,921,20,23,1,735.53
0,0,1506,2,10194,"98,81,69",93,3,1,729,50,50,4,326.71
0,0,1349,1,31567,"6,23,10",16,3,1,910,81,42,2,799.28
0,0,1392,1,26863,"3,53,91",31,3,1,801,5,45,3,899.74
0,1,1363,2,28389,"88,37,39",78,3,1,234,15,29,1,944.04
0,1,1269,2,83276,"27,15,99",27,3,1,247,54,22,2,161.06
0,1,1472,2,31732,"50,30,52",100,3,1,71,40,47,1,957.59
0,0,584,2,59745,"75,53,3",59,3,1,859,78,25,1,448.09
1,0,1282,2,77339,"2,4,87",29,3,1,236,33,21,4,495.29
0,1,519,1,22479,"48,49,64",98,3,1,947,72,46,2,689.5
1,0,1723,2,62467,"18,33,96",11,3,1,978,21,37,2,836.28
0,1,1865,1,23452,"45,88,32",24,3,1,310,6,55,2,37.04
1,0,1932,1,48156,"27,13,71",51,3,1,435,24,22,3,120.36
0,1,1277,1,82957,"74,0,94",6,3,1,673,37,29,4,29.01
1,1,765,1,59310,"80,26,83",75,3,1,473,55,20,2,124.28
0,1,198,2,36525,"0,2,32",96,3,1,677,61,41,2,476.65
1,0,1023,1,50373,"34,41,55",47,3,1,716,82,29,2,673.77
1,1,1279,1,72900,"96,15,3",56,3,1,863,38,24,4,261.5
1,1,766,1,22457,"29,56,84",78,3,1,293,4,43,2,900.92
1,1,1485,2,39121,"21,14,97",36,3,1,23,28,30,4,4.81
1,0,996,2,93311,"81,30,71",32,3,1,14,80,60,1,496.56
0,1,1751,2,93909,"24,7,97",84,3,1,980,72,40,2,817.13
0,0,310,1,50280,"18,54,93",62,3,1,414,51,19,3,697.21
1,1,141,2,64051,"41,16,25",86,3,1,996,48,44,2,454.28
1,1,915,2,70146,"27,22,56",76,3,1,995,67,30,3,357.66
0,1,279,2,35364,"74,48,12",1,3,1,288,67,46,3,467.99
1,0,977,2,94813,"25,28,73",23,3,1,951,65,22,2,561.53
1,0,282,2,79216,"19,96,5",72,3,1,908,19,51,2,826.01
0,0,904,2,98505,"96,56,67",5,3,1,637,57,24,4,439.07
1,1,335,2,12907,"98,4,18",73,3,1,825,29,55,2,662.35
0,0,323,2,18803,"90,23,92",5,3,1,907,61,20,3,376.06
1,1,457,2,18041,"93,95,14",74,3,1,720,33,51,1,113.54
0,0,1109,1,19902,"72,47,57",15,3,1,944,72,53,2,316.16
0,1,397,1,23774,"87,17,24",58,3,1,503,76,45,1,842.2
1,0,1137,1,74349,"52,11,50",69,3,1,44,57,53,4,705.85
1,1,1771,1,25080,"43,37,24",61,3,1,414,53,58,3,492.14
0,1,1424,1,97099,"10,48,53",74,3,1,962,40,43,3,286.45
1,0,1093,2,51817,"59,33,57",20,3,1,87,31,55,3,586.54
0,1,353,2,52802,"83,42,75",75,3,1,891,18,32,3,103.47
0,0,305,1,74204,"80,51,94",2,3,1,961,6,57,1,443.78
0,1,97,1,99493,"62,34,26",63,3,1,455,68,35,2,159.15
0,0,335,2,47285,"83,91,79",9,3,1,766,67,37,4,478.22
1,0,197,1,42501,"6,91,47",82,3,1,873,66,55,2,244.87
1,1,968,2,79408,"10,64,60",58,3,1,389,97,60,1,321.69
1,1,1423,1,26121,"83,8,47",8,3,1,427,8,36,2,493.1
0,0,935,1,55461,"57,75,98",16,3,1,437,91,46,1,576.34
0,0,748,1,34813,"57,31,37",77,3,1,595,14,19,2,895.47
1,1,524,2,82875,"93,68,64",5,3,1,410,23,27,3,243.47
0,0,1800,2,76342,"71,47,65",52,3,1,293,55,19,3,690.79
1,0,1837,2,95271,"47,88,73",8,3,1,510,34,58,3,611.81
0,0,229,2,35507,"42,89,79",50,3,1,919,3,18,1,101.97
1,0,1606,2,44776,"21,70,29",91,3,1,830,42,50,4,506.7
0,1,1134,1,93388,"1,71,30",61,3,1,161,60,38,3,997.31
0,1,750,1,54307,"53,32,22",44,3,1,563,89,28,3,743.32
0,1,1477,2,13058,"97,14,44",4,3,1,408,67,58,4,800.12
1,1,698,1,47286,"75,5,64",34,3,1,794,25,46,1,807.51
1,0,563,1,78079,"70,23,58",45,3,1,517,66,47,3,976.22
0,0,668,1,57488,"81,87,3",19,3,1,0,92,50,1,409.51
0,1,1589,1,96376,"38,57,2",4,3,1,762,96,51,1,788.07
0,0,908,2,82519,"93,19,17",66,3,1,453,99,58,1,5.27
0,1,1820,1,40096,"22,95,12",72,3,1,978,27,59,4,660.37
1,1,1928,2,71354,"59,5,86",49,3,1,658,4,57,2,615.94
0,1,34,2,90209,"80,19,5",24,3,1,933,77,53,2,278.32
1,0,1939,1,51324,"38,12,18",14,3,1,942,25,36,4,985.5
1,0,1093,1,73483,"14,36,0",11,3,1,387,0,32,3,565.03
0,1,719,1,34358,"14,4,94",7,3,1,430,9,31,3,259.2
0,0,1201,2,17705,"47,14,51",74,3,1,555,23,20,3,221.52
1,1,1401,1,74328,"8,73,97",28,3,1,365,82,44,4,747.96
0,0,507,1,32811,"63,70,46",24,3,1,357,73,31,2,674.06
0,0,1935,2,94824,"100,31,72",23,3,1,805,22,20,4,888.49
1,1,154,2,22132,"98,45,49",54,3,1,264,0,37,3,178.21
0,0,291,1,80965,"92,30,17",34,3,1,23,21,34,3,630.24
1,0,1748,1,69492,"82,76,66",58,3,1,205,31,45,2,143.59
0,0,239,2,36380,"39,68,67",7,3,1,340,46,30,2,346.78
1,1,540,2,85381,"7,51,64",95,3,1,695,57,43,2,248.47
1,0,1374,2,73999,"39,44,92",48,3,1,379,75,38,4,468.56
1,0,921,1,79906,"30,46,88",19,3,1,908,88,25,3,974.62
1,1,736,1,19111,"33,28,45",29,3,1,496,87,32,2,458.3
1,0,1066,1,24818,"67,79,34",62,3,1,87,74,53,3,223.42
0,1,322,2,66779,"77,1,39",36,3,1,61,15,46,4,543.92
0,0,1066,2,14124,"77,82,27",87,3,1,845,29,24,1,602.66
0,0,1428,2,85096,"66,60,67",93,3,1,565,13,55,3,688.25
0,1,30,1,43926,"83,56,60",25,3,1,526,53,51,3,804.19
0,1,765,2,51256,"78,33,28",54,3,1,601,83,25,2,599.47
0,0,605,2,25191,"14,52,59",79,3,1,450,83,22,3,676.72
0,0,1079,2,96312,"85,27,75",43,3,1,848,53,27,3,804.83
1,0,131,1,60844,"71,7,72",24,3,1,0,24,24,1,421.5
1,1,1177,1,57689,"39,78,96",14,3,1,254,89,36,4,515.04
1,0,1699,1,97022,"44,80,15",40,3,1,662,99,53,2,527.5
0,0,417,1,64010,"88,80,35",89,3,1,961,97,20,1,723.99
0,1,1223,2,33286,"43,48,94",29,3,1,680,98,60,4,543.07
1,1,1605,2,89126,"55,43,73",71,3,1,811,21,36,3,157.62
1,0,853,1,32650,"88,49,41",47,3,1,559,67,24,4,562.75
1,1,1333,2,25640,"100,7,23",66,3,1,386,93,60,3,73.22
1,1,1962,2,98953,"69,45,53",11,3,1,47,74,59,4,701.56
0,1,223,2,77003,"59,48,82",42,3,1,368,77,54,4,32.07
1,1,298,2,13542,"57,74,100",99,3,1,432,32,28,1,983.32
1,1,859,1,75776,"58,76,19",68,3,1,252,14,43,4,861.1
1,0,315,1,45732,"50,60,25",84,3,1,23,18,40,1,973.79
0,0,192,1,79838,"20,4,93",61,3,1,9,64,22,4,549.83
0,0,1362,1,94354,"72,67,0",50,3,1,192,7,21,2,491.37
1,0,1521,1,52221,"18,43,21",37,3,1,673,35,25,1,394.45
0,1,1862,2,62152,"74,91,88",57,3,1,4,18,43,4,167.16
0,0,1731,1,20840,"59,78,35",7,3,1,912,8,29,3,336.43
0,0,934,2,60079,"19,32,68",5,3,1,270,75,21,4,30.91
1,1,516,2,84657,"20,39,9",19,3,1,92,1,25,2,346.09
0,0,1793,1,11225,"8,42,34",17,3,1,446,40,35,2,954.49
1,1,1450,2,84077,"100,96,54",9,3,1,905,70,46,4,149.61
1,1,780,2,49887,"92,15,51",73,3,1,908,62,38,1,315.58
1,1,1300,1,53378,"25,34,60",69,3,1,340,1,24,3,341.67
0,1,925,2,59953,"52,76,50",15,3,1,604,94,36,2,215.25
1,0,1673,2,10256,"23,49,11",16,3,1,345,82,22,1,152.08
1,0,199,2,51392,"97,58,100",90,3,1,342,20,35,3,950.05
0,0,1751,2,17021,"34,27,87",78,3,1,317,98,41,1,892.98
0,1,394,1,90953,"48,51,0",65,3,1,963,32,28,1,118.78
0,1,135,2,44834,"30,6,99",65,3,1,390,20,49,1,559.99
1,1,1567,1,93043,"25,71,31",74,3,1,405,3,41,2,195.47
0,0,311,2,24170,"14,76,79",88,3,1,149,37,44,2,879.37
0,1,12,1,66511,"58,28,14",85,3,1,357,17,46,3,419.68
0,0,64,1,98351,"22,48,65",45,3,1,689,39,23,2,550.65
0,0,1059,1,10294,"64,13,48",71,3,1,942,63,34,3,484.45
1,1,436,2,64061,"74,52,10",41,3,1,456,80,58,1,105.02
0,1,912,1,98710,"23,86,14",61,3,1,838,33,51,3,827.48
1,1,285,2,23136,"15,43,16",65,3,1,300,54,43,4,233.11
1,0,870,1,10182,"14,16,1",58,3,1,751,19,46,4,364.83
0,0,328,1,41605,"71,30,74",97,3,1,6,12,45,1,125.76
1,1,444,2,99905,"57,1,54",20,3,1,157,66,35,1,801.05
0,0,1414,1,17108,"58,96,38",62,3,1,239,70,41,2,253.38
0,0,414,1,34405,"66,79,39",6,3,1,581,22,52,2,233.54
0,1,1102,1,61932,"52,70,17",6,3,1,959,54,56,1,349.12
0,1,1653,2,84055,"78,14,58",9,3,1,447,97,22,4,650.77
0,0,1248,1,45771,"33,91,59",97,3,1,445,44,31,4,651.18
0,1,66,1,53648,"23,38,60",56,3,1,323,27,27,2,612.24
1,0,34,2,34727,"1,39,45",38,3,1,885,96,19,2,157.56
1,0,282,2,53229,"71,63,90",92,3,1,838,81,45,1,726.48
0,0,356,2,15445,"8,96,8",3,3,1,657,73,39,1,587.52
0,0,702,1,32388,"98,44,12",1,3,1,312,7,38,2,258.89
0,0,920,1,75855,"83,84,27",19,3,1,648,51,34,3,651.35
1,0,863,1,42362,"2,45,51",20,3,1,356,53,34,2,784.64
1,1,961,2,56457,"83,98,36",68,3,1,633,71,45,3,655.19
0,0,1116,2,23440,"18,96,27",20,3,1,506,74,26,1,138.33
0,1,223,1,77530,"28,98,86",75,3,1,378,99,52,4,679.12
1,0,1930,1,94137,"100,76,15",91,3,1,40,11,50,1,417.58
1,0,1322,1,94260,"61,57,98",17,3,1,997,13,25,1,386.41
1,0,240,1,51100,"94,33,73",27,3,1,456,19,58,3,287.89
0,1,461,2,92186,"55,7,62",22,3,1,788,51,23,1,920.79
1,0,1211,2,37827,"1,59,41",52,3,1,835,76,49,1,970.04
1,1,1266,2,46065,"39,13,64",99,3,1,368,17,31,3,290.17
0,0,164,1,63921,"65,8,41",54,3,1,399,68,56,1,529.39
0,1,1334,1,94683,"34,72,19",5,3,1,719,7,38,1,761.32
1,0,1624,2,16879,"75,35,82",1,3,1,164,19,43,3,310.95
0,1,1967,2,91367,"7,18,18",63,3,1,110,9,22,1,793.96
1,0,1689,1,25621,"25,19,8",57,3,1,144,38,38,3,407.38
1,1,486,1,13080,"46,68,9",3,3,1,122,55,46,3,364.02
0,1,281,2,44459,"30,81,73",47,3,1,289,38,48,3,124.66
0,1,1666,2,62568,"11,82,60",59,3,1,683,71,48,2,908.82
1,1,1225,2,91647,"12,66,3",66,3,1,124,10,49,1,924.67
1,0,798,2,53997,"45,94,35",60,3,1,133,51,45,3,93.62
1,1,1178,1,47211,"85,68,62",3,3,1,256,23,55,4,762.91
1,0,788,2,44939,"49,54,14",11,3,1,520,39,53,3,418.9
1,0,604,2,34791,"21,70,4",4,3,1,589,10,28,4,821.52
1,1,1344,1,67713,"93,37,45",82,3,1,748,48,29,1,277.2
1,0,42,1,96607,"86,57,14",37,3,1,930,8,34,1,936.17
0,0,1594,2,55133,"42,4,81",87,3,1,651,36,48,1,436.3
1,0,1450,1,25789,"41,84,51",43,3,1,100,11,20,3,882.19
0,0,929,1,86851,"16,87,99",16,3,1,775,61,34,3,171.42
1,0,1879,2,38481,"8,23,88",26,3,1,111,29,33,2,502.67
1,0,1457,1,92733,"94,1,100",42,3,1,563,53,48,2,756.56
0,1,1247,2,46145,"94,58,61",79,3,1,893,63,24,1,616.21
0,0,1380,2,79269,"68,74,55",30,3,1,942,93,26,3,3.65
1,0,967,2,67569,"40,39,43",64,3,1,947,12,60,4,206.59
1,0,1148,1,22281,"46,93,69",25,3,1,376,99,39,3,374.98
0,0,1664,2,97864,"78,52,8",66,3,1,832,38,34,1,4.95
1,0,1158,2,89582,"83,74,8",50,3,1,656,64,45,4,637.85
1,0,475,1,21888,"87,99,41",48,3,1,795,89,60,2,176.13
1,0,607,2,36776,"49,22,53",72,3,1,167,86,29,4,682.4
0,1,1056,1,58970,"100,68,69",64,3,1,81,97,48,3,920.26
0,0,65,2,90183,"17,79,16",4,3,1,839,79,30,4,229.89
0,0,1940,1,66541,"76,17,35",35,3,1,672,87,55,2,102.45
0,1,1865,2,66552,"0,16,78",9,3,1,859,92,44,2,433.2
0,0,675,2,31525,"48,50,45",57,3,1,462,57,30,3,97.79
0,1,1001,1,16154,"12,41,36",6,3,1,681,45,36,1,951.35
0,0,579,2,14655,"89,54,45",32,3,1,91,7,55,3,346.09
1,0,304,2,66158,"33,81,56",10,3,1,401,45,38,2,315.16
0,1,972,2,44092,"36,80,26",47,3,1,4,91,60,1,670.08
0,0,813,1,80416,"100,40,98",63,3,1,430,82,36,3,759.87
0,0,1542,2,31526,"12,42,10",61,3,1,237,0,27,4,475.54
0,1,734,1,24163,"24,0,49",61,3,1,952,20,51,4,418.8
0,0,395,2,87856,"36,64,79",46,3,1,235,74,50,3,207.26
0,0,214,2,70482,"51,58,32",41,3,1,280,73,26,3,671.4
1,1,1133,1,56768,"25,37,99",54,3,1,677,56,20,3,127.2
0,1,34,1,74190,"26,49,48",49,3,1,111,45,53,1,995.39
1,0,1572,1,43808,"78,34,76",51,3,1,538,21,37,4,373.1
1,1,617,2,70118,"45,25,45",77,3,1,785,32,52,3,643.86
1,0,114,2,19603,"92,46,97",75,3,1,867,53,40,1,726.27
1,1,1302,2,93118,"99,48,79",57,3,1,451,94,46,1,257.39
1,0,1021,2,64655,"78,94,34",13,3,1,361,99,29,3,82.82
1,1,858,1,97282,"1,36,46",15,3,1,911,30,23,3,359.38
0,1,664,1,41128,"74,74,33",77,3,1,698,63,57,4,88.19
0,0,612,1,60228,"5,9,70",46,3,1,617,34,53,2,333.09
1,1,884,1,41581,"17,87,10",55,3,1,433,92,48,4,739.25
1,1,329,1,37660,"32,68,63",36,3,1,717,96,48,1,886.88
1,0,947,2,61410,"87,51,32",28,3,1,813,71,27,1,141.85
0,1,1136,2,17769,"51,78,76",52,3,1,341,18,29,2,442.25
1,0,1605,2,58319,"25,30,15",49,3,1,677,68,30,1,388.09
0,0,1101,1,89994,"21,3,70",27,3,1,881,4,23,4,996.79
0,1,1247,2,37175,"7,84,54",96,3,1,306,60,24,2,177.61
0,0,640,1,41302,"78,49,93",70,3,1,416,51,27,2,286.87
1,1,57,1,41695,"77,28,85",95,3,1,668,72,53,3,67.97
1,1,1843,1,75658,"16,80,23",91,3,1,67,74,23,1,802.34
1,0,1923,2,20552,"46,76,14",49,3,1,560,74,22,1,660.43
0,1,1137,1,29409,"60,42,97",81,3,1,394,81,29,2,578.51
0,1,1789,1,79805,"78,3,54",44,3,1,980,97,58,2,324.57
0,1,1313,1,80547,"1,14,19",25,3,1,402,21,57,2,989.83
0,0,467,2,71434,"27,55,86",14,3,1,728,21,30,3,406.33
0,1,1495,2,52196,"59,19,94",93,3,1,11,82,29,1,488.24
0,1,1527,2,53217,"2,25,26",64,3,1,846,93,39,4,477.17
1,0,1665,1,83156,"95,10,79",68,3,1,209,94,54,1,207.5
0,0,947,1,93241,"36,50,8",90,3,1,807,37,27,2,707.87
1,0,1454,2,21285,"9,20,70",89,3,1,939,16,56,4,310.5
1,1,855,2,30798,"94,16,9",16,3,1,854,87,37,4,125.07
1,0,688,1,70891,"25,72,25",75,3,1,939,65,60,2,854.35
1,0,1027,2,64620,"42,73,38",32,3,1,158,9,27,1,403.79
0,0,1975,2,49685,"96,71,72",13,3,1,975,60,54,3,932.56
0,1,923,1,36179,"95,43,84",87,3,1,422,51,39,1,296.5
1,0,623,1,21386,"51,80,100",78,3,1,585,65,20,1,862.96
0,0,1148,1,56796,"51,61,51",63,3,1,411,70,26,1,538.19
1,0,624,1,59556,"36,20,12",63,3,1,500,13,36,4,26.06
0,0,1643,1,43974,"64,4,81",17,3,1,465,1,47,1,370.1
0,1,492,1,51143,"96,42,0",69,3,1,484,29,60,1,443.68
1,0,310,2,23562,"0,79,43",53,3,1,801,34,42,4,435.82
1,1,1675,1,45254,"11,41,84",78,3,1,639,86,26,2,231.5
1,0,1468,2,58176,"40,60,15",98,3,1,850,20,28,1,970.97
1,1,1073,1,56922,"27,97,86",34,3,1,549,97,32,3,275.54
0,1,911,2,56338,"58,74,1",60,3,1,427,90,29,2,197.62
1,0,347,1,10171,"15,38,28",47,3,1,356,80,56,1,799.69
0,1,1508,1,28331,"30,45,0",60,3,1,653,15,37,4,278.19
0,1,54,1,56761,"96,39,20",93,3,1,192,70,45,2,636.26
0,0,785,2,73337,"82,35,50",54,3,1,409,61,35,4,859.75
1,0,377,2,16765,"47,55,48",7,3,1,905,72,44,4,219.44
0,0,410,2,46768,"73,38,63",98,3,1,117,0,19,2,21.88
0,0,1854,2,27006,"91,79,4",17,3,1,735,30,52,4,636.5
1,1,184,2,77484,"16,78,88",3,3,1,167,10,57,4,156.58
0,1,1087,1,22336,"78,41,3",69,3,1,907,21,34,2,201.65
1,1,111,2,53870,"22,5,88",34,3,1,564,49,41,1,339.19
0,1,1846,2,85988,"97,18,43",81,3,1,488,44,19,2,65.57
0,0,1910,2,91950,"72,6,36",85,3,1,937,35,41,2,443.85
0,0,1113,1,13245,"92,17,36",100,3,1,160,92,57,2,301.66
0,0,1349,2,11288,"58,10,28",2,3,1,342,71,56,1,577.36
1,0,1330,2,60858,"21,20,7",92,3,1,316,4,47,4,273.2
1,0,755,1,27658,"11,77,35",4,3,1,562,4,47,3,489.26
0,1,373,2,27148,"34,71,98",12,3,1,258,77,26,2,58.45
1,1,1765,1,56590,"66,62,9",7,3,1,874,83,20,3,871.72
1,1,108,1,33281,"5,32,74",46,3,1,86,1,25,2,593.76
0,1,1815,2,80405,"61,62,23",45,3,1,545,11,50,2,257.86
1,1,1596,1,39829,"39,56,4",26,3,1,37,91,55,4,441.98
0,1,625,2,94458,"64,16,50",83,3,1,40,33,46,3,235.01
0,1,426,2,20172,"21,69,72",96,3,1,219,38,32,4,872.41
0,0,1316,1,62504,"17,30,34",54,3,1,388,22,32,4,162.24
0,1,1830,2,12789,"20,14,59",15,3,1,896,11,32,1,154.59
0,0,429,2,56063,"7,21,3",9,3,1,611,3,53,1,197.16
1,0,427,1,14667,"39,41,88",96,3,1,897,54,31,3,685.37
1,0,127,2,77322,"53,17,23",27,3,1,676,24,41,1,747.36
1,1,1939,2,98800,"21,5,47",32,3,1,181,92,35,3,705.92
1,1,1540,1,40336,"59,39,7",100,3,1,298,62,33,1,650.69
1,1,568,1,82777,"61,3,73",72,3,1,295,12,33,4,839.23
0,0,154,1,98459,"46,78,37",67,3,1,612,29,44,1,722.85
0,1,736,1,90823,"74,99,20",10,3,1,777,57,48,1,510.74
0,0,1655,1,60068,"53,14,19",12,3,1,727,79,60,1,530.27
1,0,1369,2,58427,"89,96,16",99,3,1,283,44,25,4,220.62
0,1,1017,2,21433,"63,68,42",58,3,1,991,90,18,3,424.44
0,0,321,1,53468,"87,0,18",20,3,1,539,4,60,1,655.1
0,1,1263,2,56799,"65,91,79",62,3,1,461,59,29,2,313.92
1,1,1798,1,18025,"74,32,17",84,3,1,230,80,25,1,821.82
1,1,1528,1,46414,"97,20,5",16,3,1,407,26,19,1,999
0,0,88,1,44484,"83,23,80",6,3,1,770,84,22,4,261.1
0,1,1047,2,57143,"45,82,33",88,3,1,20,52,51,3,815.24
0,1,921,1,70506,"54,31,63",95,3,1,166,47,35,4,651.29
0,1,1959,1,77381,"87,40,48",21,3,1,422,11,46,3,1.87
1,0,1170,2,17171,"37,36,61",84,3,1,664,92,54,4,528.02
1,0,1730,1,28390,"83,76,69",39,3,1,457,83,46,4,231.19
0,1,362,1,14925,"73,84,86",68,3,1,500,87,50,2,610.83
1,0,11,2,27294,"35,67,69",53,3,1,806,19,19,1,665.84
0,1,520,2,73910,"46,38,12",67,3,1,408,45,41,1,783.79
1,1,562,2,45098,"93,11,80",82,3,1,73,87,56,2,797.12
1,1,1739,2,78914,"85,21,47",57,3,1,611,45,21,1,184.83
1,0,1615,2,55840,"37,100,51",52,3,1,809,4,58,4,791.73
0,1,1778,2,23026,"32,66,40",24,3,1,780,40,29,1,115.05
1,1,1188,1,27322,"70,37,94",54,3,1,742,83,23,4,930.4
1,1,649,2,64600,"46,72,81",25,3,1,143,32,28,2,873.2
1,0,517,2,55022,"14,6,64",26,3,1,173,45,52,4,96.08
1,1,1068,1,25590,"53,40,4",71,3,1,385,48,52,1,442.87
1,1,696,2,51270,"73,23,68",16,3,1,419,71,57,3,656.5
0,1,194,2,51902,"1,87,69",14,3,1,837,54,33,1,791.76
0,1,277,2,12629,"53,92,21",7,3,1,996,99,33,2,603.68
0,0,1236,2,67521,"59,77,24",93,3,1,110,78,20,2,121.07
1,1,1179,2,12641,"47,75,79",52,3,1,860,5,52,1,217.91
1,0,332,1,44159,"15,3,51",71,3,1,348,43,48,4,575.28
1,1,806,2,93007,"98,96,71",41,3,1,637,8,47,2,94.86
0,1,1537,2,69006,"0,65,28",70,3,1,544,45,42,1,970.39
0,1,1784,2,22758,"70,33,8",93,3,1,343,30,44,2,395.09
1,1,688,1,18851,"83,57,46",35,3,1,659,66,18,1,371.89
1,0,1731,1,16402,"44,86,0",64,3,1,24,66,26,2,543.76
0,0,807,1,23386,"71,34,61",61,3,1,114,62,49,1,249.33
0,0,143,2,27954,"83,49,92",98,3,1,661,87,59,3,427.93
0,0,712,1,42249,"25,31,89",38,3,1,312,65,41,1,371.36
1,1,1843,1,99820,"56,9,58",36,3,1,765,40,45,3,725.35
1,0,923,1,88621,"74,87,11",64,3,1,340,42,28,4,948.01
0,0,1627,2,15457,"76,27,79",84,3,1,38,60,37,2,369.15
1,1,1802,1,74653,"84,73,75",89,3,1,934,40,29,1,344.6
0,0,704,2,75426,"54,49,21",69,3,1,114,43,44,3,46.41
0,0,812,1,81330,"80,78,4",94,3,1,350,77,37,2,812.36
0,0,1004,2,16199,"27,41,79",78,3,1,415,60,30,4,688.83
0,1,148,1,43402,"69,94,39",93,3,1,854,19,23,2,583.58
1,1,749,2,16955,"38,21,85",65,3,1,132,69,26,4,884.03
0,1,201,1,38912,"59,82,41",68,3,1,885,81,53,3,952.38
0,1,976,2,12726,"61,89,4",60,3,1,450,37,43,4,940.41
0,1,1343,1,88823,"81,91,9",38,3,1,187,56,51,4,653.28
0,0,1789,1,29975,"27,29,93",11,3,1,651,42,41,2,539.61
1,0,1887,2,30698,"48,100,77",63,3,1,752,83,22,4,942.32
0,1,928,2,40311,"51,96,14",74,3,1,580,52,39,3,646.52
1,1,1296,2,67741,"28,7,11",25,3,1,333,39,23,2,658.46
1,0,1061,2,95525,"46,32,66",57,3,1,591,7,34,2,717.4
0,1,1755,1,72795,"59,70,45",35,3,1,879,26,29,1,271.19
0,1,282,1,50954,"3,16,96",53,3,1,665,19,48,1,945.95
0,1,758,2,49550,"9,84,51",100,3,1,769,80,33,1,207.17
0,1,915,1,31627,"75,71,18",95,3,1,523,10,51,2,994.78
1,1,575,1,90561,"87,19,79",48,3,1,686,24,54,2,873.99
0,1,395,1,10460,"49,89,99",70,3,1,202,99,45,2,975.47
0,1,1639,2,73797,"68,49,68",31,3,1,680,27,58,2,899.4
1,0,1187,2,48300,"97,60,63",34,3,1,579,45,28,4,559.21
0,0,699,2,11192,"59,97,73",1,3,1,767,79,59,1,317.22
1,0,510,2,24898,"56,95,80",79,3,1,360,83,20,2,159.45
0,0,24,1,80819,"90,88,79",27,3,1,906,55,49,1,767.57
1,1,411,1,88825,"41,14,30",99,3,1,699,11,51,2,419.61
0,1,1960,1,73501,"63,59,12",40,3,1,236,16,40,1,920.99
0,1,300,1,41854,"91,46,59",42,3,1,715,61,33,3,482.96
0,1,1583,2,10826,"93,56,55",61,3,1,152,62,22,3,276.81
1,1,766,2,66696,"4,4,9",95,3,1,524,2,36,3,922.37
1,1,52,2,48696,"10,41,61",56,3,1,248,36,54,2,45.21
1,1,1734,2,14017,"87,96,28",43,3,1,857,3,54,4,426.18
1,0,1690,1,87477,"11,98,63",56,3,1,303,76,54,1,668.54
0,0,794,2,58776,"94,9,99",55,3,1,174,1,42,3,879.37
1,0,1592,1,76575,"42,48,34",38,3,1,673,50,20,1,187.75
1,0,1695,1,95677,"12,86,94",23,3,1,934,48,27,1,119.26
0,1,1376,1,54375,"12,12,71",92,3,1,470,25,58,1,575.01
0,1,1264,1,33251,"32,81,44",84,3,1,717,13,21,4,448.93
1,1,802,2,91295,"11,19,35",31,3,1,437,86,52,3,787.19
0,1,1267,1,21520,"89,39,10",76,3,1,942,97,31,4,41.08
0,1,1736,1,76590,"7,94,93",66,3,1,301,49,59,3,169.72
1,0,1537,1,74799,"83,15,26",56,3,1,92,99,21,4,202.8
1,0,1955,2,54922,"38,79,99",24,3,1,178,63,33,1,126.26
0,0,375,2,52812,"60,77,62",77,3,1,839,49,35,3,493.93
0,0,1368,2,30628,"97,88,39",93,3,1,783,51,60,4,794.69
0,1,986,2,90097,"97,14,71",6,3,1,872,88,59,4,705.29
1,0,1100,2,51259,"87,47,51",3,3,1,366,97,18,1,68.13
0,0,820,1,79950,"88,53,56",53,3,1,687,83,46,4,262.47
0,1,587,1,38795,"31,34,21",68,3,1,18,70,29,3,404.9
